Tourist ID,Age,Interests,Preferred Tour Duration,Accessibility,Site Name,Sites Visited,Tour Duration,Route ID,Tourist Rating,System Response Time,Recommendation Accuracy,VR Experience Quality,Satisfaction
4554,28,['Architecture'],7,True,Great Wall of China,['Machu Picchu'],1,4554000,1.8,4.42,93,4.3,3
4555,28,"['Art', 'Architecture', 'History']",6,True,Taj Mahal,"['Eiffel Tower', 'Machu Picchu']",4,4555000,1.9,4.15,95,5.0,3
4556,57,['History'],7,False,Taj Mahal,"['Eiffel Tower', 'Colosseum']",3,4556000,3.3,4.65,92,4.7,3
4557,43,"['Cultural', 'History']",6,False,Eiffel Tower,['Taj Mahal'],1,4557000,1.5,2.39,97,4.0,3
4558,41,['Architecture'],7,True,Eiffel Tower,"['Eiffel Tower', 'Colosseum']",2,4558000,2.5,4.35,87,4.4,3
4559,70,"['History', 'Architecture', 'Cultural']",6,False,Taj Mahal,"['Colosseum', 'Great Wall of China']",3,4559000,2.5,3.09,90,4.1,3
4560,59,"['Art', 'Nature']",4,True,Taj Mahal,['Great Wall of China'],1,4560000,4.1,2.75,87,4.8,4
4561,63,['History'],7,True,Eiffel Tower,"['Great Wall of China', 'Colosseum', 'Eiffel Tower']",6,4561000,3.5,4.4,89,4.7,4
4562,53,"['History', 'Art']",4,False,Machu Picchu,['Eiffel Tower'],3,4562000,1.0,4.19,85,5.0,3
4563,60,"['History', 'Cultural', 'Architecture']",7,True,Eiffel Tower,['Taj Mahal'],1,4563000,1.8,3.65,95,4.6,3
4564,28,"['History', 'Architecture', 'Nature']",8,False,Taj Mahal,"['Taj Mahal', 'Machu Picchu', 'Great Wall of China']",6,4564000,4.0,3.45,92,4.4,4
4565,42,"['History', 'Art', 'Nature']",7,True,Colosseum,"['Colosseum', 'Eiffel Tower']",4,4565000,2.5,3.91,91,5.0,3
4566,19,"['Nature', 'Architecture', 'Art']",6,True,Great Wall of China,"['Colosseum', 'Machu Picchu']",6,4566000,2.5,3.05,97,4.7,3
4567,65,['Nature'],6,False,Colosseum,"['Colosseum', 'Great Wall of China']",3,4567000,1.3,2.14,85,4.3,3
4568,63,"['Cultural', 'Architecture']",6,True,Colosseum,"['Great Wall of China', 'Machu Picchu']",4,4568000,4.0,2.43,87,4.8,4
4569,52,"['History', 'Cultural', 'Art']",6,True,Great Wall of China,['Eiffel Tower'],3,4569000,1.2,3.04,91,4.1,3
4570,49,['Nature'],8,False,Great Wall of China,"['Eiffel Tower', 'Taj Mahal']",2,4570000,4.3,2.25,95,4.7,4
4571,51,['Cultural'],7,False,Taj Mahal,"['Machu Picchu', 'Great Wall of China', 'Eiffel Tower']",5,4571000,3.3,4.02,96,4.1,3
4572,41,"['Cultural', 'Art']",4,True,Eiffel Tower,"['Taj Mahal', 'Eiffel Tower', 'Machu Picchu']",6,4572000,4.3,3.53,90,4.1,4
4573,65,['Architecture'],5,True,Colosseum,['Great Wall of China'],1,4573000,2.0,4.61,94,5.0,3
4574,28,['Architecture'],4,False,Colosseum,"['Colosseum', 'Great Wall of China', 'Machu Picchu']",7,4574000,1.6,2.41,92,4.9,3
4575,55,"['Nature', 'Architecture']",6,False,Taj Mahal,"['Colosseum', 'Taj Mahal']",3,4575000,3.8,1.69,90,4.6,4
4576,40,"['Architecture', 'Nature', 'Art']",8,False,Colosseum,['Colosseum'],2,4576000,4.5,3.96,85,4.1,5
4577,25,['Cultural'],7,True,Colosseum,['Taj Mahal'],3,4577000,1.9,2.99,91,4.8,3
4578,25,['History'],8,False,Great Wall of China,"['Great Wall of China', 'Taj Mahal', 'Machu Picchu']",7,4578000,1.1,3.1,92,4.0,3
4579,19,['Architecture'],8,True,Eiffel Tower,"['Great Wall of China', 'Taj Mahal']",4,4579000,3.6,3.47,94,4.1,4
4580,30,"['History', 'Art', 'Nature']",6,True,Machu Picchu,['Eiffel Tower'],2,4580000,3.9,4.72,94,4.9,4
4581,23,['History'],8,True,Eiffel Tower,"['Great Wall of China', 'Machu Picchu', 'Colosseum']",6,4581000,3.7,3.41,87,4.9,4
4582,54,['Nature'],4,False,Great Wall of China,"['Eiffel Tower', 'Colosseum', 'Great Wall of China']",7,4582000,4.4,4.25,91,4.4,4
4583,20,"['Nature', 'History', 'Cultural']",6,True,Eiffel Tower,"['Eiffel Tower', 'Great Wall of China', 'Colosseum']",6,4583000,4.3,1.95,86,4.7,4
4584,70,"['Cultural', 'Art']",7,False,Taj Mahal,['Colosseum'],2,4584000,4.4,2.56,94,4.3,4
4585,59,"['Cultural', 'Nature', 'Architecture']",6,False,Taj Mahal,['Taj Mahal'],1,4585000,4.2,3.74,91,4.2,4
4586,30,"['Art', 'History', 'Cultural']",7,False,Colosseum,"['Colosseum', 'Eiffel Tower', 'Taj Mahal']",6,4586000,4.5,4.41,90,4.3,5
4587,32,"['Art', 'History']",8,False,Colosseum,['Machu Picchu'],1,4587000,4.0,4.9,99,4.7,4
4588,33,"['Architecture', 'Cultural']",5,True,Great Wall of China,"['Eiffel Tower', 'Colosseum']",4,4588000,1.2,4.1,94,4.7,3
4589,34,"['Nature', 'Art', 'Architecture']",6,False,Machu Picchu,['Great Wall of China'],1,4589000,4.3,3.72,92,4.7,4
4590,32,['Art'],8,True,Eiffel Tower,"['Machu Picchu', 'Taj Mahal', 'Colosseum']",7,4590000,2.5,2.64,96,4.2,3
4591,42,['Nature'],8,False,Eiffel Tower,"['Colosseum', 'Machu Picchu', 'Great Wall of China']",6,4591000,2.0,4.06,94,4.3,3
4592,61,['History'],8,True,Great Wall of China,['Great Wall of China'],2,4592000,3.8,1.98,95,4.8,4
4593,46,"['Nature', 'Architecture', 'History']",6,False,Great Wall of China,"['Taj Mahal', 'Colosseum', 'Eiffel Tower']",7,4593000,4.1,3.94,88,4.5,4
4594,19,['Architecture'],6,True,Taj Mahal,['Colosseum'],2,4594000,3.3,3.91,99,4.7,3
4595,30,['Architecture'],7,False,Taj Mahal,['Taj Mahal'],3,4595000,4.5,3.01,87,4.3,5
4596,45,['Cultural'],5,True,Eiffel Tower,"['Great Wall of China', 'Colosseum']",4,4596000,1.7,1.8,95,4.9,3
4597,31,"['Art', 'Architecture']",6,True,Eiffel Tower,['Colosseum'],1,4597000,3.5,2.16,92,4.4,4
4598,57,"['Art', 'Cultural']",6,False,Taj Mahal,"['Machu Picchu', 'Great Wall of China']",5,4598000,4.4,2.79,97,4.5,4
4599,36,"['History', 'Nature', 'Art']",8,False,Machu Picchu,['Machu Picchu'],3,4599000,2.9,2.01,85,4.9,3
4600,70,"['Nature', 'History']",3,True,Eiffel Tower,"['Colosseum', 'Great Wall of China']",5,4600000,3.0,2.48,90,4.1,3
4601,48,"['Cultural', 'Architecture']",6,True,Taj Mahal,['Eiffel Tower'],3,4601000,2.4,1.84,85,4.5,3
4602,58,"['Architecture', 'Cultural']",4,False,Machu Picchu,"['Colosseum', 'Eiffel Tower']",6,4602000,1.2,4.97,97,4.5,3
4603,31,"['Art', 'Nature']",6,True,Eiffel Tower,['Machu Picchu'],3,4603000,4.4,2.2,92,4.7,4
4604,49,"['Art', 'Architecture']",3,True,Taj Mahal,['Great Wall of China'],1,4604000,3.5,4.32,88,4.5,4
4605,20,"['Nature', 'Art', 'Cultural']",6,False,Eiffel Tower,"['Colosseum', 'Great Wall of China']",3,4605000,4.2,3.93,97,4.6,4
4606,31,['History'],3,False,Colosseum,"['Colosseum', 'Great Wall of China', 'Eiffel Tower']",4,4606000,2.6,4.39,88,4.8,3
4607,28,['Nature'],8,True,Colosseum,"['Great Wall of China', 'Eiffel Tower', 'Taj Mahal']",8,4607000,2.0,4.99,85,4.2,3
4608,41,"['Cultural', 'Art', 'Architecture']",7,True,Machu Picchu,"['Eiffel Tower', 'Colosseum']",3,4608000,3.3,2.19,95,4.1,3
4609,27,"['Architecture', 'Cultural', 'Art']",7,True,Colosseum,"['Colosseum', 'Machu Picchu', 'Taj Mahal']",5,4609000,1.9,3.55,86,4.3,3
4610,45,"['History', 'Cultural']",5,True,Taj Mahal,['Eiffel Tower'],2,4610000,2.6,2.31,95,4.2,3
4611,65,['History'],5,False,Eiffel Tower,['Eiffel Tower'],3,4611000,2.9,3.8,96,4.1,3
4612,47,"['Art', 'History', 'Nature']",4,True,Eiffel Tower,"['Machu Picchu', 'Great Wall of China', 'Eiffel Tower']",7,4612000,1.1,3.12,100,4.0,3
4613,45,['History'],5,False,Taj Mahal,['Taj Mahal'],3,4613000,4.1,4.86,93,4.9,4
4614,53,"['Cultural', 'History']",6,True,Colosseum,['Colosseum'],1,4614000,2.8,1.56,100,4.9,3
4615,60,"['Architecture', 'Cultural', 'History']",8,False,Eiffel Tower,"['Machu Picchu', 'Eiffel Tower']",5,4615000,2.9,2.61,90,4.7,3
4616,29,"['Architecture', 'History']",8,False,Machu Picchu,['Eiffel Tower'],3,4616000,1.3,3.64,92,4.9,3
4617,39,"['Art', 'History']",4,False,Machu Picchu,"['Machu Picchu', 'Great Wall of China', 'Colosseum']",8,4617000,4.0,2.51,97,4.9,4
4618,69,"['Nature', 'Cultural', 'History']",7,True,Great Wall of China,['Taj Mahal'],3,4618000,2.6,2.71,92,4.2,3
4619,50,['Art'],7,False,Machu Picchu,['Machu Picchu'],3,4619000,3.3,3.56,98,4.8,3
4620,59,['History'],4,True,Machu Picchu,"['Taj Mahal', 'Great Wall of China', 'Eiffel Tower']",6,4620000,1.1,2.22,86,4.4,3
4621,44,"['Architecture', 'History']",8,False,Taj Mahal,['Taj Mahal'],1,4621000,3.2,3.53,96,4.9,3
4622,37,['Nature'],4,False,Machu Picchu,['Colosseum'],1,4622000,2.9,4.35,97,4.3,3
4623,36,['Cultural'],6,True,Great Wall of China,"['Colosseum', 'Machu Picchu', 'Eiffel Tower']",6,4623000,2.8,1.53,98,4.1,3
4624,45,['Cultural'],6,False,Machu Picchu,"['Colosseum', 'Great Wall of China']",5,4624000,4.6,2.56,95,4.7,5
4625,56,['Art'],4,False,Machu Picchu,['Colosseum'],3,4625000,4.6,4.38,86,4.1,5
4626,52,['Nature'],7,False,Great Wall of China,"['Machu Picchu', 'Colosseum', 'Eiffel Tower']",6,4626000,4.8,4.39,88,4.5,5
4627,45,"['History', 'Cultural']",5,False,Taj Mahal,"['Colosseum', 'Great Wall of China']",5,4627000,2.0,4.87,86,4.5,3
4628,26,"['Nature', 'Art']",7,False,Taj Mahal,"['Machu Picchu', 'Colosseum']",4,4628000,2.3,4.37,92,4.7,3
4629,35,"['Cultural', 'History', 'Art']",5,False,Machu Picchu,"['Eiffel Tower', 'Machu Picchu']",5,4629000,2.4,2.4,90,4.3,3
4630,63,['Art'],4,True,Great Wall of China,['Great Wall of China'],2,4630000,2.7,1.81,92,4.7,3
4631,62,['Cultural'],5,False,Great Wall of China,"['Taj Mahal', 'Great Wall of China', 'Eiffel Tower']",5,4631000,2.3,3.38,88,4.4,3
4632,22,"['Architecture', 'Art']",4,False,Taj Mahal,"['Colosseum', 'Eiffel Tower', 'Machu Picchu']",6,4632000,4.2,4.51,90,4.9,4
4633,35,['Art'],8,False,Colosseum,"['Eiffel Tower', 'Machu Picchu', 'Taj Mahal']",3,4633000,2.8,2.63,89,4.5,3
4634,54,['History'],3,False,Taj Mahal,"['Great Wall of China', 'Eiffel Tower']",4,4634000,3.5,3.48,91,4.5,4
4635,54,"['Art', 'Nature', 'Architecture']",8,True,Great Wall of China,"['Machu Picchu', 'Great Wall of China']",3,4635000,3.2,2.1,100,4.9,3
4636,48,['Art'],3,False,Machu Picchu,"['Colosseum', 'Taj Mahal', 'Eiffel Tower']",7,4636000,2.7,4.56,100,4.5,3
4637,63,['History'],6,False,Eiffel Tower,"['Taj Mahal', 'Machu Picchu']",4,4637000,1.9,1.75,93,5.0,3
4638,55,"['Nature', 'Art']",3,False,Eiffel Tower,"['Taj Mahal', 'Machu Picchu', 'Eiffel Tower']",5,4638000,1.0,2.13,93,4.6,3
4639,21,['History'],6,False,Eiffel Tower,"['Eiffel Tower', 'Taj Mahal']",2,4639000,5.0,2.97,91,4.1,5
4640,52,"['Art', 'Cultural']",8,False,Great Wall of China,['Great Wall of China'],1,4640000,4.0,4.7,94,4.6,4
4641,49,"['Architecture', 'Art']",3,False,Colosseum,"['Great Wall of China', 'Eiffel Tower']",2,4641000,1.7,2.98,85,4.8,3
4642,51,['History'],8,True,Great Wall of China,['Eiffel Tower'],2,4642000,2.4,3.73,90,4.2,3
4643,53,['Architecture'],4,True,Colosseum,"['Taj Mahal', 'Colosseum', 'Machu Picchu']",3,4643000,2.9,2.31,89,4.8,3
4644,20,['Architecture'],7,False,Colosseum,"['Eiffel Tower', 'Colosseum', 'Taj Mahal']",8,4644000,2.5,3.68,99,4.8,3
4645,67,"['Cultural', 'Art', 'History']",4,True,Taj Mahal,['Great Wall of China'],1,4645000,1.5,1.75,91,4.7,3
4646,31,"['Architecture', 'Cultural']",5,False,Colosseum,['Colosseum'],3,4646000,1.9,4.27,99,4.9,3
4647,57,['Nature'],3,False,Colosseum,"['Great Wall of China', 'Colosseum']",4,4647000,1.8,1.79,89,4.2,3
4648,48,"['Art', 'Architecture']",5,False,Colosseum,"['Colosseum', 'Great Wall of China', 'Machu Picchu']",6,4648000,4.6,3.35,87,4.3,5
4649,38,"['Architecture', 'History', 'Nature']",8,True,Taj Mahal,"['Machu Picchu', 'Colosseum', 'Taj Mahal']",7,4649000,1.0,2.6,95,4.7,3
4650,34,['History'],8,True,Colosseum,['Colosseum'],1,4650000,1.5,4.91,95,4.8,3
4651,42,"['Cultural', 'History', 'Art']",5,True,Great Wall of China,['Taj Mahal'],1,4651000,2.1,4.44,97,4.3,3
4652,27,"['Architecture', 'Art', 'History']",6,True,Colosseum,"['Machu Picchu', 'Taj Mahal']",2,4652000,1.6,2.49,96,4.8,3
4653,57,['Architecture'],7,False,Taj Mahal,['Colosseum'],1,4653000,4.2,2.73,99,4.4,4
4654,37,"['Art', 'Architecture']",7,False,Great Wall of China,"['Colosseum', 'Taj Mahal']",5,4654000,3.2,3.75,85,4.4,3
4655,28,"['Cultural', 'Art']",3,False,Taj Mahal,"['Eiffel Tower', 'Great Wall of China', 'Colosseum']",8,4655000,4.7,3.52,94,4.5,5
4656,37,"['Art', 'Architecture']",8,True,Taj Mahal,"['Great Wall of China', 'Taj Mahal', 'Eiffel Tower']",6,4656000,4.3,3.46,87,4.3,4
4657,39,"['History', 'Cultural']",8,False,Machu Picchu,"['Machu Picchu', 'Taj Mahal']",4,4657000,1.1,4.35,85,4.7,3
4658,35,['Architecture'],6,True,Colosseum,['Great Wall of China'],3,4658000,3.1,1.54,86,4.7,3
4659,18,['Art'],7,False,Machu Picchu,"['Taj Mahal', 'Great Wall of China']",5,4659000,3.5,1.58,85,4.1,4
4660,26,['Architecture'],4,True,Eiffel Tower,"['Machu Picchu', 'Taj Mahal', 'Eiffel Tower']",8,4660000,1.1,1.59,100,4.3,3
4661,30,['History'],3,False,Eiffel Tower,"['Great Wall of China', 'Eiffel Tower']",5,4661000,3.6,2.36,88,4.7,4
4662,30,"['History', 'Cultural']",6,True,Colosseum,['Eiffel Tower'],2,4662000,2.5,2.58,87,4.3,3
4663,41,"['Nature', 'Art']",3,True,Colosseum,"['Eiffel Tower', 'Colosseum']",3,4663000,3.8,3.12,86,4.8,4
4664,28,['Cultural'],5,False,Taj Mahal,"['Taj Mahal', 'Colosseum', 'Eiffel Tower']",6,4664000,4.3,4.77,85,5.0,4
4665,23,"['Nature', 'Cultural']",8,False,Taj Mahal,['Taj Mahal'],3,4665000,1.6,2.62,97,4.8,3
4666,42,"['History', 'Art']",8,False,Eiffel Tower,['Eiffel Tower'],3,4666000,1.8,1.71,87,4.0,3
4667,64,"['Architecture', 'Nature']",3,True,Taj Mahal,"['Machu Picchu', 'Colosseum']",4,4667000,4.3,4.65,94,4.5,4
4668,40,"['Architecture', 'History']",8,False,Great Wall of China,"['Eiffel Tower', 'Taj Mahal']",6,4668000,1.3,1.59,92,4.3,3
4669,49,"['Nature', 'Architecture']",6,False,Colosseum,"['Colosseum', 'Machu Picchu']",4,4669000,4.4,3.64,98,4.2,4
4670,49,"['History', 'Cultural', 'Nature']",6,True,Colosseum,"['Taj Mahal', 'Eiffel Tower']",4,4670000,2.6,4.04,92,4.4,3
4671,53,"['Architecture', 'History', 'Cultural']",4,False,Taj Mahal,"['Colosseum', 'Taj Mahal']",4,4671000,2.0,3.09,88,4.6,3
4672,24,"['Art', 'Nature', 'History']",4,False,Great Wall of China,['Colosseum'],2,4672000,1.2,3.71,99,4.5,3
4673,23,['Art'],6,True,Great Wall of China,"['Machu Picchu', 'Colosseum', 'Great Wall of China']",7,4673000,4.8,4.07,94,4.5,5
4674,39,"['Nature', 'History', 'Cultural']",6,False,Great Wall of China,"['Eiffel Tower', 'Colosseum']",5,4674000,1.8,2.9,98,4.3,3
4675,21,"['History', 'Cultural', 'Art']",6,True,Eiffel Tower,"['Taj Mahal', 'Eiffel Tower']",2,4675000,3.1,2.07,85,4.1,3
4676,36,"['Cultural', 'History']",8,False,Taj Mahal,"['Taj Mahal', 'Colosseum', 'Eiffel Tower']",8,4676000,4.7,4.29,89,4.7,5
4677,66,"['Art', 'Cultural']",5,False,Colosseum,"['Eiffel Tower', 'Great Wall of China', 'Taj Mahal']",6,4677000,1.2,4.5,97,4.4,3
4678,33,"['Art', 'Nature']",8,False,Taj Mahal,"['Machu Picchu', 'Eiffel Tower']",3,4678000,1.2,2.5,96,4.4,3
4679,19,"['Cultural', 'Nature']",7,False,Colosseum,['Machu Picchu'],2,4679000,2.9,2.35,85,4.6,3
4680,41,"['Nature', 'Cultural', 'History']",8,False,Colosseum,['Taj Mahal'],2,4680000,3.3,3.91,91,4.6,3
4681,21,['History'],8,False,Colosseum,"['Taj Mahal', 'Machu Picchu']",3,4681000,1.9,1.88,93,4.7,3
4682,22,"['Nature', 'History', 'Art']",5,False,Taj Mahal,['Eiffel Tower'],1,4682000,2.7,3.0,89,4.8,3
4683,62,"['Art', 'Nature', 'Cultural']",6,False,Machu Picchu,"['Colosseum', 'Machu Picchu']",2,4683000,1.0,3.99,97,4.4,3
4684,37,"['History', 'Cultural']",7,False,Eiffel Tower,"['Colosseum', 'Eiffel Tower', 'Great Wall of China']",6,4684000,4.1,4.13,99,4.7,4
4685,59,['Art'],6,False,Machu Picchu,['Machu Picchu'],1,4685000,2.7,4.42,97,4.7,3
4686,41,"['Art', 'Cultural', 'History']",7,True,Eiffel Tower,"['Eiffel Tower', 'Taj Mahal']",5,4686000,1.3,2.51,100,4.8,3
4687,23,['History'],7,True,Eiffel Tower,"['Colosseum', 'Eiffel Tower']",6,4687000,2.3,2.33,87,4.7,3
4688,44,"['Art', 'History']",3,True,Taj Mahal,['Taj Mahal'],3,4688000,3.2,3.88,85,4.7,3
4689,50,"['Architecture', 'Cultural']",3,True,Eiffel Tower,"['Machu Picchu', 'Colosseum']",2,4689000,1.7,2.97,88,5.0,3
4690,47,"['Nature', 'Architecture']",5,True,Taj Mahal,"['Taj Mahal', 'Colosseum']",2,4690000,2.4,2.83,97,4.6,3
4691,54,['Architecture'],8,False,Colosseum,"['Taj Mahal', 'Great Wall of China', 'Colosseum']",5,4691000,1.6,2.28,94,4.4,3
4692,37,"['Nature', 'Architecture', 'Cultural']",5,False,Colosseum,['Eiffel Tower'],3,4692000,1.7,4.41,88,4.8,3
4693,38,"['Art', 'Nature', 'History']",5,False,Great Wall of China,"['Colosseum', 'Eiffel Tower']",2,4693000,4.9,4.41,96,4.9,5
4694,56,"['Art', 'History', 'Cultural']",7,True,Taj Mahal,"['Machu Picchu', 'Eiffel Tower']",2,4694000,2.1,2.88,96,4.7,3
4695,38,"['Nature', 'History', 'Cultural']",4,True,Great Wall of China,"['Eiffel Tower', 'Colosseum', 'Machu Picchu']",5,4695000,3.3,2.32,89,4.4,3
4696,25,['Nature'],6,False,Great Wall of China,"['Taj Mahal', 'Eiffel Tower']",5,4696000,4.0,4.74,94,4.2,4
4697,24,['Architecture'],3,True,Great Wall of China,['Taj Mahal'],1,4697000,3.8,2.9,100,4.8,4
4698,65,"['Cultural', 'History', 'Nature']",8,False,Colosseum,"['Eiffel Tower', 'Great Wall of China', 'Machu Picchu']",4,4698000,2.0,3.27,85,4.9,3
4699,45,"['Architecture', 'History']",7,False,Eiffel Tower,"['Great Wall of China', 'Eiffel Tower', 'Colosseum']",6,4699000,3.2,4.59,95,4.6,3
4700,47,"['Art', 'Architecture', 'Cultural']",8,True,Machu Picchu,"['Taj Mahal', 'Great Wall of China']",4,4700000,4.9,3.39,97,4.7,5
4701,24,['Cultural'],3,True,Taj Mahal,['Taj Mahal'],1,4701000,3.9,3.86,90,5.0,4
4702,20,['Nature'],6,False,Eiffel Tower,"['Machu Picchu', 'Great Wall of China']",3,4702000,2.4,3.51,97,4.7,3
4703,70,"['Nature', 'Architecture']",6,False,Colosseum,['Machu Picchu'],1,4703000,2.5,2.21,92,4.9,3
4704,69,['Architecture'],6,False,Machu Picchu,['Taj Mahal'],2,4704000,5.0,3.58,88,4.0,5
4705,69,"['Art', 'Architecture', 'Nature']",3,False,Eiffel Tower,"['Colosseum', 'Machu Picchu']",3,4705000,4.7,3.93,89,4.3,5
4706,41,"['Cultural', 'History']",6,False,Colosseum,['Great Wall of China'],2,4706000,3.2,2.08,97,4.7,3
4707,36,"['History', 'Architecture']",6,True,Colosseum,['Great Wall of China'],2,4707000,4.0,2.28,98,4.4,4
4708,22,"['Cultural', 'Art']",6,False,Great Wall of China,"['Machu Picchu', 'Taj Mahal', 'Great Wall of China']",5,4708000,2.2,2.57,91,4.8,3
4709,28,"['Nature', 'Art']",7,True,Eiffel Tower,"['Machu Picchu', 'Taj Mahal']",2,4709000,4.3,2.25,100,4.6,4
4710,19,"['Art', 'Nature', 'Cultural']",6,False,Machu Picchu,"['Eiffel Tower', 'Great Wall of China', 'Taj Mahal']",4,4710000,3.3,3.11,92,4.0,3
4711,35,['Architecture'],6,False,Taj Mahal,['Taj Mahal'],3,4711000,2.4,2.01,93,4.8,3
4712,34,"['Nature', 'History', 'Cultural']",4,False,Taj Mahal,['Great Wall of China'],1,4712000,1.4,4.1,89,5.0,3
4713,32,['History'],5,False,Eiffel Tower,['Great Wall of China'],1,4713000,4.4,1.64,94,4.4,4
4714,54,"['Architecture', 'History', 'Cultural']",5,False,Colosseum,"['Machu Picchu', 'Great Wall of China']",4,4714000,4.7,2.36,97,5.0,5
4715,69,"['History', 'Cultural']",3,True,Colosseum,['Colosseum'],3,4715000,1.4,3.67,94,4.7,3
4716,22,"['Nature', 'Architecture']",7,False,Colosseum,['Taj Mahal'],2,4716000,4.6,3.26,93,4.7,5
4717,60,"['Cultural', 'Architecture', 'History']",4,True,Machu Picchu,"['Eiffel Tower', 'Taj Mahal']",3,4717000,2.6,4.16,85,4.4,3
4718,68,"['History', 'Nature']",8,True,Colosseum,"['Taj Mahal', 'Machu Picchu']",4,4718000,1.2,2.34,85,4.3,3
4719,60,"['Art', 'Nature', 'Architecture']",7,True,Eiffel Tower,"['Colosseum', 'Machu Picchu', 'Eiffel Tower']",7,4719000,3.2,2.73,92,4.3,3
4720,60,"['Art', 'Nature', 'Architecture']",8,True,Eiffel Tower,"['Great Wall of China', 'Machu Picchu', 'Taj Mahal']",4,4720000,3.7,4.53,89,4.1,4
4721,68,['Nature'],4,False,Eiffel Tower,['Machu Picchu'],1,4721000,4.6,4.62,86,4.7,5
4722,35,"['History', 'Art', 'Nature']",8,True,Machu Picchu,"['Taj Mahal', 'Colosseum', 'Great Wall of China']",6,4722000,3.3,3.29,98,4.4,3
4723,29,['Art'],5,True,Colosseum,"['Great Wall of China', 'Eiffel Tower']",2,4723000,3.8,1.97,89,4.8,4
4724,42,"['Nature', 'Cultural']",5,False,Eiffel Tower,"['Machu Picchu', 'Taj Mahal']",4,4724000,4.0,3.02,85,4.8,4
4725,19,"['Art', 'Nature']",5,False,Machu Picchu,"['Taj Mahal', 'Eiffel Tower', 'Machu Picchu']",6,4725000,1.9,1.57,96,5.0,3
4726,50,"['History', 'Nature', 'Architecture']",3,True,Eiffel Tower,['Eiffel Tower'],2,4726000,2.0,4.97,86,4.6,3
4727,35,['Architecture'],4,False,Taj Mahal,"['Colosseum', 'Eiffel Tower']",6,4727000,2.9,3.4,96,4.0,3
4728,47,"['Nature', 'Architecture']",5,False,Great Wall of China,['Great Wall of China'],3,4728000,4.2,4.7,86,4.5,4
4729,59,"['Architecture', 'Nature']",4,False,Great Wall of China,"['Great Wall of China', 'Machu Picchu', 'Eiffel Tower']",4,4729000,2.8,2.44,100,4.1,3
4730,61,"['Art', 'Nature']",5,True,Eiffel Tower,"['Eiffel Tower', 'Great Wall of China', 'Colosseum']",8,4730000,1.3,3.85,92,4.2,3
4731,37,"['History', 'Cultural', 'Art']",3,True,Machu Picchu,"['Machu Picchu', 'Taj Mahal']",5,4731000,1.5,2.68,96,4.7,3
4732,25,"['History', 'Cultural', 'Nature']",4,True,Great Wall of China,"['Colosseum', 'Eiffel Tower']",2,4732000,2.6,2.35,94,5.0,3
4733,18,"['History', 'Architecture', 'Art']",4,True,Taj Mahal,['Taj Mahal'],1,4733000,4.0,2.24,86,4.4,4
4734,19,"['History', 'Art']",7,True,Taj Mahal,"['Great Wall of China', 'Eiffel Tower']",6,4734000,3.0,4.78,92,4.2,3
4735,56,"['History', 'Cultural']",5,True,Machu Picchu,"['Colosseum', 'Taj Mahal']",2,4735000,2.0,4.32,95,4.3,3
4736,62,"['Nature', 'History', 'Cultural']",4,False,Machu Picchu,"['Taj Mahal', 'Eiffel Tower', 'Great Wall of China']",4,4736000,4.1,1.8,97,5.0,4
4737,44,['Art'],7,True,Eiffel Tower,"['Colosseum', 'Machu Picchu']",5,4737000,2.8,2.52,87,4.6,3
4738,49,"['Architecture', 'History']",3,True,Taj Mahal,"['Machu Picchu', 'Eiffel Tower', 'Great Wall of China']",5,4738000,2.7,4.79,92,4.9,3
4739,56,['Nature'],4,False,Machu Picchu,['Machu Picchu'],1,4739000,1.5,1.85,92,4.7,3
4740,33,"['Cultural', 'Art']",3,True,Taj Mahal,"['Colosseum', 'Great Wall of China', 'Taj Mahal']",6,4740000,1.8,3.62,98,4.0,3
4741,33,"['History', 'Art']",7,False,Eiffel Tower,"['Taj Mahal', 'Colosseum', 'Machu Picchu']",6,4741000,3.0,1.53,98,4.4,3
4742,66,"['Nature', 'Art']",5,True,Machu Picchu,['Machu Picchu'],1,4742000,4.8,1.91,92,4.5,5
4743,44,"['Cultural', 'Art', 'History']",8,False,Colosseum,"['Machu Picchu', 'Colosseum']",6,4743000,2.9,2.05,90,4.1,3
4744,46,"['History', 'Cultural', 'Nature']",5,False,Eiffel Tower,['Great Wall of China'],2,4744000,2.0,1.68,97,4.4,3
4745,54,['History'],8,True,Taj Mahal,['Eiffel Tower'],3,4745000,2.9,4.48,86,4.6,3
4746,39,"['Art', 'Architecture']",5,False,Machu Picchu,"['Machu Picchu', 'Great Wall of China']",3,4746000,3.2,2.81,94,4.6,3
4747,70,"['Art', 'Architecture', 'Nature']",4,True,Eiffel Tower,"['Eiffel Tower', 'Machu Picchu']",4,4747000,3.6,3.35,92,5.0,4
4748,18,"['History', 'Nature']",7,True,Great Wall of China,"['Colosseum', 'Taj Mahal', 'Great Wall of China']",5,4748000,4.8,3.69,89,4.7,5
